PCA0;PCA1;PCA2;PCA3;PCA4;PCA5;PCA6;PCA7;PCA8;PCA9;PCA10;PCA11;PCA12;PCA13;PCA14;PCA15;PCA16;PCA17;PCA18;PCA19;PCA20;PCA21;PCA22;PCA23;PCA24;PCA25;PCA26;PCA27;PCA28;PCA29;PCA30;PCA31;PCA32;PCA33;PCA34;PCA35;PCA36;PCA37;PCA38;PCA39;PCA40;PCA41;PCA42;PCA43;PCA44;PCA45;PCA46;PCA47;PCA48;PCA49;PCA50;PCA51;PCA52;PCA53;PCA54;PCA55;PCA56;PCA57;PCA58;PCA59;PCA60;PCA61;PCA62;PCA63;PCA64;PCA65;PCA66;PCA67;PCA68;PCA69;PCA70;PCA71;PCA72;PCA73;PCA74;PCA75;PCA76;pKd
0,439909707;-9,621231674;8,281392053;2,535250115;0,604689751;-0,145757998;-2,650125363;-0,863698972;1,561289068;-5,069353822;3,4852395;-0,856134491;-0,109672858;-1,063800516;-1,887505628;1,0906013;0,406138131;-0,519249774;1,394727972;-2,562335902;-0,906453331;-1,318647064;2,360983844;-0,962822125;-0,567650377;-0,472971527;1,219974995;2,15248977;-1,720285272;0,430405561;-0,826450223;-0,457566035;0,431852257;-1,117281812;-1,151752912;-0,634385596;-0,139711547;-1,727577348;1,388012564;0,27858976;0,067330642;0,154025609;0,230411658;0,848751875;1,103246246;-0,897246087;0,42898981;0,062117408;-0,939061777;-1,112231805;-0,721059476;-0,641238303;-0,10093021;0,093001764;0,939134217;-2,284124075;-0,91388713;2,358448069;-1,159319049;-0,908164724;-0,782198535;-1,280997162;-0,102148845;-1,538981988;0,735933782;-0,08283835;-0,858424344;-0,194510799;1,170453007;-0,708070391;-1,00687887;0,388221725;0,030084298;0,286463761;-0,362031555;-0,248643015;0,023363261;8.853871964321762
5,112058346;-4,001499397;-2,020979546;-2,278702799;0,176874415;0,103791086;1,457460241;0,724794987;0,965256781;-1,178028001;0,181028128;-3,554200388;-2,236783024;3,659874316;1,926130994;-1,082505456;-2,304608794;0,496097191;-1,219587338;-2,177483764;0,993241564;-0,757428325;-0,191666185;-0,558065564;-0,78838305;1,640475836;-0,562223197;-0,461944598;1,595870926;-0,352944113;-1,49461521;-0,90935787;0,502799486;0,041873637;1,231620624;1,122425447;1,829463889;1,729118323;0,556114021;0,522444742;0,698839901;-1,23177374;0,308308951;-1,629590219;-0,309087171;-0,794309494;-0,723500184;-0,498879435;-1,234025701;-0,652725851;0,974129399;-0,160826257;-0,83843473;0,789939378;-2,223284438;0,020139163;1,16702238;0,292400825;0,198508754;-1,237261077;1,104371288;0,37170699;0,234370249;0,305788244;-0,006067398;0,695433244;0,688518996;0,351833305;0,298449149;0,248808126;0,518937431;-0,313901124;-0,405150609;-1,205646908;-0,402441918;-0,051237964;-0,522189208;6.008773924307505
-7,482979941;-1,242786706;0,083496887;-3,949871109;-3,093248777;4,998323481;1,413366081;-3,514319344;-1,121986272;6,790951744;-7,524077838;0,11000593;-2,014508465;0,997135967;-3,431208183;1,369373194;-2,898964405;0,618749306;-1,986533153;3,598273152;1,44802087;0,68996185;-0,102398805;0,160300106;0,057417145;-0,15842809;1,753913751;1,557885739;-1,119210577;2,859460546;0,052230496;0,377453112;-2,286135353;-0,575235423;-0,876122077;0,875364477;-0,970788898;1,507925973;0,083719955;-0,290798516;-0,29539453;-1,190834272;1,348644777;0,292220081;0,07127323;-0,202396509;-0,298451779;0,417714524;-0,210719598;-0,380145817;0,481597392;0,635958615;-0,267214002;-0,224707945;-0,023115136;-0,220817772;-0,042936265;-0,277471534;-1,741551023;-0,821055277;-0,183923588;0,517788743;-1,059714707;-0,039245933;0,733701505;0,31326989;-0,551462847;-0,228999551;-0,366867251;-0,175718649;-0,966455535;-0,553690031;1,32064807;-0,162769165;0,372815028;-0,629872415;0,821321136;7.420216403383192
-4,500614137;6,095851024;5,523031219;-0,086662509;0,02311951;3,172698356;-1,170057564;-0,184718426;-0,760703878;-2,760415727;2,239051364;0,325091215;-1,348252409;-0,413504473;1,147984859;-0,936831201;0,509457265;-0,360352991;0,375632408;-1,372571642;1,068744604;-0,04806577;1,027193643;-0,151373907;-0,975635979;-0,294086577;0,356390402;-1,149963261;-3,008053732;0,480799572;-0,246922599;0,009996506;1,522088668;0,047209161;2,113867409;-0,221540405;-0,027236422;0,98400078;-0,216118236;0,478151848;1,373034377;0,350193798;1,132710134;-0,528887496;-1,362768741;0,427884963;0,194455965;0,354806296;-0,040287005;-0,857936047;0,348967412;-0,502540857;-1,242197693;0,416456313;-0,12000355;0,172416178;-1,011518914;-0,184078633;-0,588162464;-0,179610491;0,234204008;-0,910279458;-1,31272751;0,111743102;1,03226144;-0,379841959;1,098282036;0,297855007;0,181058709;-0,963674502;0,938219193;0,846405468;-2,35737042;0,1842266;0,428429057;-0,843967506;-0,838002678;2.212539525481585
-0,643115353;0,098169696;3,09167699;1,677169787;-5,165747524;1,822824954;-0,951017583;1,130145793;-0,468421337;-1,933587598;1,700162573;-1,046837678;-1,170002584;-0,147067469;0,744577898;-0,213283466;0,901826522;0,179925381;0,153269849;-1,835482211;0,246879728;0,270709847;0,941073981;-0,395400648;-0,624076888;-1,300594277;2,195804366;0,305894643;0,505496896;0,687778906;0,964691655;0,797672185;1,096043107;-0,275373758;1,521298136;-0,15170314;-2,485174626;0,679615403;0,395220161;0,475663155;-0,108911841;-0,304365867;0,181020139;-0,288598839;-0,191829472;1,247290752;0,99448028;-0,362740493;-0,097910478;-0,992670125;0,078771986;-0,516368643;0,076690489;1,316088176;-0,979704001;-0,484744367;-1,066314875;0,043928312;1,114213559;-0,166098337;0,449967513;-0,211155039;1,354614841;1,021970344;-0,550329227;0,420741528;0,911478564;0,396614934;0,035227703;0,799653795;1,235661217;-0,004062235;-0,388135072;-0,213877106;1,041948768;0,48351517;0,810566754;4.147520006363143
4,180928235;-6,121516932;2,163398776;-3,079300169;-2,241729713;0,780406975;-1,96297897;-1,108982092;0,712309335;-0,156062098;-0,491117286;2,920963687;-1,232435289;-0,401546064;-0,916370477;0,052659356;-0,14895615;0,313338357;-1,047709013;0,700404324;0,754314715;0,635850835;-1,188093382;-1,672131928;0,97221351;1,503174024;-0,131590104;-0,674042968;1,214198675;0,720559112;-0,146980185;0,192671759;0,170504495;0,134248223;0,340218977;-0,211274201;0,675330006;0,805126657;0,222096807;-0,721111145;0,429056208;0,361111737;-0,493020902;-0,236912371;-0,954457126;0,449575272;-0,296347201;0,223715701;0,340402237;-0,095971305;-0,115049193;-0,171706908;-0,053980745;-0,146358022;-0,279915618;1,556040198;0,209588849;-2,090647568;0,640244776;0,692905138;0,646987825;0,689652045;-0,48345126;0,618079885;-0,614495123;-0,939398557;0,959816052;-1,541199512;-0,567949109;0,939443366;0,972988914;0,760902737;-1,389113335;1,110576044;-0,296499456;0,827040229;-1,016664254;6.140261433802853
-4,398337109;-1,304045954;2,619770091;-0,246758712;-2,355748633;-1,22311971;2,381815269;2,962397217;1,816131921;-1,361753117;0,440361103;-1,14439134;-1,769958126;1,689125135;0,325850814;0,00569875;-1,422742895;0,137188391;0,54091639;-2,259217407;1,448792665;-0,727155411;-0,218634764;0,402961485;1,233190238;1,635233303;2,074572028;-0,302642315;2,531615827;-0,103605167;0,659336786;-2,01871197;0,618451036;-1,469388619;-0,234886985;1,189031779;0,562004197;-0,828718462;1,362361781;-1,235294799;-0,505923446;0,448716445;-0,946073037;0,506082779;-0,299352764;0,497592825;-1,221230666;1,065101218;0,411556288;0,395577585;-0,396271797;-0,424285094;0,464985939;0,711974508;1,341557805;0,098932291;-0,580454621;0,223203949;-0,829382047;1,317717066;-1,227972285;0,210953088;1,182359021;-0,124432472;-1,40188779;-0,12780373;0,672676342;-0,154853598;2,253715409;-0,291707337;0,638808449;0,874345856;0,619540509;-0,249312974;1,387176262;-0,003167467;0,115974275;4.200659450546418
-4,430967869;-1,027455158;0,68328708;0,010504872;-2,514585861;0,213951004;-1,330800271;1,070373867;1,443958796;-0,566329752;-0,427744896;-0,8245165;0,818003611;-1,073505735;-1,01590076;-0,396664441;-1,089754174;0,319090699;-1,28410114;1,602441323;-0,977844249;-3,751590574;0,865260231;0,348471739;1,352125737;-1,290712725;-0,974089759;0,846549788;-0,67089313;-2,060494914;-1,996627747;0,477835665;0,924245739;0,51290854;0,672675595;-1,375800729;1,584401547;0,438855963;-1,385627563;1,7495187;-0,256359432;0,662936809;-0,37814691;0,628369158;0,464592362;0,126129609;-0,545984933;-1,243318187;0,555487773;-0,078989446;-0,79959407;0,55167906;0,696140324;-0,38298382;-0,784152476;0,045017471;-1,354511527;-1,074302712;-0,640953784;1,497813578;-0,166309174;0,089673047;-0,118004872;0,709475125;0,015961594;-0,963310573;0,299653567;-0,815166476;-0,31607602;-1,367319807;0,136869131;-0,704662791;-0,415662311;-0,248313624;0,706064312;0,274323147;-0,090744397;5.455931955649724
-8,960797253;0,520463267;0,493973755;0,455795403;1,434438819;-0,970998278;1,169406233;0,614803746;-0,898163504;-0,603008701;1,103369722;-0,143919175;-0,151573328;-1,26489762;0,092017688;1,461683376;1,536295191;0,493173904;0,86456501;-0,444598888;-0,276783291;0,416705243;0,930971198;-1,72634674;0,462052114;-0,25544698;2,013026388;-1,340437812;2,734967024;0,511005694;1,496090982;-0,595404922;0,236783077;-0,557958266;0,480375474;-2,719072026;-1,12376302;0,478906675;-1,371234659;-0,249456859;-1,614158116;-0,351515561;-0,584358456;-0,796434865;1,132083524;-0,958362135;1,240534504;-1,346161983;1,287677572;0,819509844;1,356654821;-0,569393295;1,009308957;-1,05375817;2,231945936;-1,065305811;-0,24088162;0,937168818;-0,024935576;1,096942587;-0,186442129;0,680107409;-0,545241615;0,059711626;0,722461608;1,571301714;1,003696864;-1,360050675;0,038574178;0,606030237;-0,135397214;1,283384943;0,228033539;-0,49963478;-1,533644048;-0,744756228;0,446617706;2.920818753952376
-6,07161626;-2,269771462;0,772647282;-0,138456564;-1,778577784;1,875635029;0,851212295;1,401453925;-1,552693035;-0,640601027;1,156345759;-2,70610801;-2,3238782;-0,170988688;1,434080677;0,683821829;0,222668303;1,047902178;0,454504211;-1,418325943;0,433440701;-0,663959978;0,483779173;-0,952717297;1,183633215;-0,537947275;2,605337664;-0,863242594;3,005346741;0,393243466;1,767450329;-1,61748074;1,116524703;-0,497322142;0,868750513;0,148895073;-0,60450104;0,935097057;0,414524773;-0,591952971;-1,51739617;-0,610077295;-1,749130519;-1,184165485;0,860345886;-1,567449243;0,950767949;-0,651829534;1,812268455;0,20078482;0,459234894;0,056040325;0,195872294;-0,313836496;1,398996466;-0,355690885;-0,426660683;0,440472822;-0,469758766;0,893668775;0,162820058;0,581878482;0,644631362;-0,038234683;-0,411077437;-0,177826725;0,334836903;-0,325293662;-0,413806789;-0,461394599;-0,11419845;0,45799792;-1,037505542;-0,551999566;-0,110307972;0,380170469;-0,325310683;2.7958800173440754
13,84207789;-7,448960819;9,205940157;-3,309161305;-1,03415852;-2,563838192;-1,06970247;1,358784858;2,385628583;-1,862680072;1,211550623;0,248051257;3,824682795;-1,713028937;-5,847483422;0,897829804;-0,518987114;0,134450219;0,990849233;-1,805039005;-1,41914415;3,4406458;-1,186381488;-1,251034442;-0,650456615;2,5903695;-2,439569804;-1,574464337;-2,452454555;0,594971679;-0,065618673;0,103224435;0,723120287;0,083345137;2,110913479;-0,431050237;2,488480728;-0,161781791;-0,894343111;-1,388411902;3,500190278;1,226471478;0,655662099;1,269169782;-1,884034481;-2,527215385;-1,888925295;-0,657713689;-0,19245389;0,641168958;-0,246701255;0,407222023;2,81020709;-0,069528085;-0,716743303;0,383721118;0,957515057;0,59997426;-1,909152374;4,532654287;3,946465229;0,272551624;-1,073384383;4,794576778;-2,828902705;-0,515295421;1,91948832;1,560338487;-0,571949686;1,426166559;0,36375379;1,652593289;0,714613995;-0,885830184;0,535189171;-2,677066186;-1,065561761;9.259637310505756
-4,598905526;6,986433185;-2,50420933;-1,04005803;4,472481214;-2,270319584;-0,271057302;0,54682628;-1,723679585;0,111440553;0,72259909;2,013107761;-0,351427938;-1,866952809;0,06313412;0,813677534;-0,176818837;-0,361371395;0,106176774;1,114822425;1,630042662;0,56677598;-1,173767449;-0,527877641;0,669739106;0,00957623;-0,492034497;-0,800620949;0,566572618;-0,816347843;0,016638877;-0,63977452;0,513485143;0,262322979;0,564786505;-0,493112178;0,576927734;0,903044361;-0,995403042;0,464370871;0,81566881;-0,30385327;1,591652824;0,758200497;-0,180115584;-0,344845306;-0,719709963;0,012324404;0,507834633;0,234071351;1,063302957;0,677369373;0,185707975;-0,450457167;1,597373585;0,192353606;-0,376899096;-0,136230229;-0,980968346;-0,246449274;0,517418521;0,074921203;0,479732171;-0,036178538;-0,465155597;-0,052004015;0,199312515;0,507095803;-0,879519407;-1,005049497;-0,134513074;0,547018879;-1,168053061;-0,451439547;-0,062130993;-0,736181045;-0,96766045;6.055517327849832
-2,151760416;8,204012162;7,226290105;-3,596792733;4,401661693;6,598985324;-1,144695624;-3,491614804;-4,195664652;-1,345398559;2,07253316;-1,244613765;-1,474871203;-2,926985323;0,508074058;0,259861128;0,085193996;1,216129416;0,834981794;0,219772684;1,279925714;2,1282873;-0,994156297;0,827570099;3,085304853;-1,742327059;1,765965669;-1,388466325;-2,188250696;-1,453577064;-2,621255992;-2,362811732;-0,255166181;-0,883748731;-0,081173044;-1,038754536;1,947217228;-2,046646866;0,824258254;1,096672241;-0,772798637;0,38117784;-1,207544327;-0,412681027;0,875022437;-0,05122346;1,302061509;-0,854770354;0,827622151;-1,604065539;-2,092670719;1,189623813;0,171323049;-0,216627973;-1,696099202;-0,331482847;-0,748351005;0,754636127;0,139086243;-0,560982486;-1,380729748;1,09605584;-1,921639324;0,510852392;-0,061229375;0,749278237;1,863705594;-3,082518914;0,380260972;2,650482686;-0,899715603;0,240783341;1,589019382;0,374850798;-0,891437775;-0,007140495;3,598127425;3.3448615651886184
1,943583911;-3,418500163;-1,813910237;-2,041950083;-1,083131228;2,347165593;2,195359348;-0,89011929;-0,30200947;0,775041671;-1,267448111;-2,670176975;3,781359719;0,075822285;-2,266103468;-0,642468684;-1,348326245;-0,645062454;-0,60107235;2,043517743;0,347521584;1,954749232;-1,258477441;-0,358035377;1,755472597;-0,126853392;-1,175827153;-0,267144892;-0,697952447;-1,282979282;-1,9637626;-0,138929699;-1,254118664;1,069338491;0,768364083;-1,861599354;0,209758176;0,212601905;0,355009866;0,071707116;-1,200991155;-0,597996117;-0,139795203;0,091497978;1,287838135;0,136391316;0,469608361;-0,171861714;-1,662200402;-0,501458223;0,374601866;0,133485154;1,531099835;-0,175833073;0,222070921;-0,471495933;1,157862858;-0,63687156;-0,861050959;-0,32641837;0,782631244;0,133685774;-0,26636841;-0,350686121;-0,233783107;0,057614323;0,670308773;-1,036783547;0,335108675;0,496957168;-1,109235021;0,776865242;1,556666248;-0,500425931;1,037901377;-0,974279908;0,307982282;7.173925197299173
0,344126163;-2,586353455;1,239056509;0,531857594;-2,167739755;1,146109095;-2,377885265;1,47177168;-0,250449864;-0,861811135;1,12019739;1,079741221;2,679575761;-1,217106184;-1,577437806;-0,146329333;0,19529523;-1,375683523;0,68886858;-0,670420692;0,890044214;-1,041286903;1,294335555;0,679670692;-0,984727461;-0,925142637;1,957394237;1,631716245;0,038512561;-1,045604505;-1,498290737;0,635375;-0,185456609;-1,126812368;-0,815094001;1,17261863;-0,542151176;0,957527718;1,202870569;0,894243368;0,183136466;0,872924477;0,084288196;-0,195817755;-0,693476639;1,94686977;0,593276718;0,717803923;-1,24680242;-1,132296865;0,64378862;-0,106385213;-0,069142807;0,075562914;0,312032974;0,48664442;-0,29693306;-0,792233668;-0,263368937;0,008172133;-0,084553349;-1,578464728;-0,609352093;0,246334878;-0,542945789;-0,80003942;-0,094863544;0,3375732;0,206390548;-0,000837291;-0,17629416;-1,004013605;0,658874842;0,667489893;0,385662169;-0,637050742;-1,126236504;7.379863945026242
1,802630131;-4,527156819;-2,894086943;-1,37819421;-1,238121847;2,523331576;-1,627015226;-4,431784528;8,637219725;11,51425336;15,27543027;0,678278474;-0,090513329;0,021817639;2,361808483;-2,145356858;-0,000163603;-1,729788748;0,681423215;0,873854898;0,991971734;-0,334381957;-2,14404012;0,621427247;0,912539743;0,173280527;-2,103335961;-2,149822182;3,472435264;-2,84652454;-4,820424322;-3,709245414;-3,407217885;1,869848387;2,647007144;1,220517159;-4,511801729;-3,226645028;-4,230397889;3,1405757;-0,8057774;3,145124739;-1,347120598;-3,887235208;-2,936552809;-3,869242857;1,178197853;2,728053151;1,628982503;-0,184880535;-5,323179945;-1,719332138;1,827765428;3,003363524;2,073038669;-1,7840655;-1,494502547;-0,105443375;-2,058813383;-0,28513501;0,858826573;2,906497773;2,635139532;-1,726985049;0,504953668;2,058164627;-0,202657843;2,024052686;0,801525522;-0,706092344;-1,426412127;-1,608435315;0,663810616;3,988369831;-2,082850074;1,051211606;1,074399403;4.809668301829708
1,065696166;10,22307401;3,37825525;-4,522175099;7,558158865;-2,234165909;-0,756402028;1,000402415;-0,444398833;0,239109923;-0,258397126;0,842290558;-0,085773213;-0,362824558;0,684282388;1,939122494;2,489662935;3,283506015;-2,120937276;0,879404576;-4,549853216;2,895324513;-1,90985246;1,064607576;3,309014022;-1,405528552;2,152534504;-1,618504553;-0,304689609;-2,324249159;-2,110055201;0,121253579;-2,042240942;0,066105694;-0,461985797;0,291458919;0,485404735;-0,909914213;1,206299359;-0,216420594;0,838856913;-1,309682562;0,480311446;-0,124858533;0,468698712;-1,365797735;0,070443986;0,127988177;0,42221446;0,842344612;0,041637049;-0,11413343;0,911306816;-0,112039519;0,036377034;-0,192202801;2,24377896;0,063289042;0,222317378;-1,616230757;0,390794009;0,55712917;-0,175200998;-0,887053973;-0,471791277;0,618619184;-1,377118868;1,49220001;0,371481398;-0,218483764;0,807487916;0,004145109;0,550691641;-0,064912056;-0,467769883;0,393345112;-1,963576479;2.3098039199714857
-12,50371902;1,041944465;-3,314807046;-0,583095156;1,882972105;-1,356198383;1,938211389;-0,283204386;5,494511996;-0,886926781;-2,685036046;-3,304177447;0,934642385;7,622684061;-0,486887229;1,435618133;13,32133916;5,600387489;0,524634178;0,854688265;-4,774033403;5,181929406;-2,083049916;-1,222092194;4,055988785;-1,044468924;3,13747379;-1,323462281;-0,573804049;-1,144060557;-0,095051438;1,635363893;-1,420756197;0,63174496;-0,159997785;1,202347979;0,228797734;-1,693149082;-0,050203093;-2,203328231;-0,683036949;-0,845342791;-0,363420175;-0,536713815;-0,429459969;0,35030129;0,363982723;2,576399337;0,51165478;1,025941038;-0,050091713;-0,918207857;0,180355481;-0,953986067;1,941761191;1,909366911;2,289333282;-0,437489946;-0,37394824;-0,323667267;-0,639559566;-1,893934094;-0,41309037;-2,604595927;-1,213623392;0,243959354;0,66078341;-0,936012778;2,726607156;-1,111229854;0,669468334;-0,139007589;2,003108186;1,010493719;-0,939382793;0,551322098;0,381508907;2.0
-4,859689081;-2,971572894;0,506569784;-1,444291449;-2,265030715;2,502583083;2,663058508;-1,425737343;-0,487581081;-0,011904721;-1,09561248;-5,26330851;2,069626523;-0,270540733;-1,909053026;-0,336710219;-0,9025709;0,681202813;0,252931252;0,612691395;0,833448716;1,376741448;-0,510934113;0,265634162;-0,220350824;0,231904461;1,598298116;-0,99554761;0,352637045;2,431422032;0,689829765;0,818729399;-1,792760707;-0,577975401;-0,966196402;-0,576771552;-0,295429408;-1,546134587;0,800015267;-0,533909429;-0,286966152;-0,79774767;0,437132874;0,04698559;0,698480868;-0,326380158;0,393147476;0,028968672;0,364949424;-0,114848483;-0,137734381;-0,760505265;-0,753079945;0,509989575;0,04601097;-0,553506725;-0,604235714;0,734750149;0,631062404;-0,690345563;0,038816217;-0,317402009;1,097111102;-0,085609917;-0,215343171;-0,107238721;-1,01955393;0,671460082;-0,587527801;0,192619659;-0,011148167;-0,466242778;0,716991283;-0,38503456;-0,621141065;-0,724501241;0,657143055;8.920818753952375
6,458835467;-7,4174601;1,370555081;4,608517928;2,530633076;2,208936025;4,765289352;1,047947082;-4,561647944;5,146496688;-0,985183733;8,893144741;1,58243741;5,04347547;-2,35680734;-6,921854013;2,233106581;-0,293097772;-4,479192097;-6,919404329;3,321769818;-3,234570932;2,910988841;0,212435554;2,366771327;-1,837451549;1,069601021;-3,130026069;0,902997915;2,335205712;0,606671621;2,783839417;-2,227795779;1,260431658;-4,130922919;-0,374856592;0,748596545;-1,900079482;0,99913774;-2,77384502;0,844618933;-0,913531709;1,046082244;0,378325166;-1,014073983;-1,830666406;-1,803101658;1,682634565;-0,093028011;1,434225264;-2,383723458;2,014417991;-0,225894201;1,189912056;-2,666293028;-0,130294755;0,173148881;1,421255389;0,074043802;-0,454209374;3,023180475;1,136468645;-0,297914624;-0,187340296;0,102019009;-0,773488481;-0,366311106;-1,245210404;1,805883611;-0,1143263;1,065964323;0,303158961;-0,794037093;-1,121459548;-1,229719917;0,664129548;0,238114359;8.096910013008056
2,333584153;-6,296772272;5,467191499;0,982216103;-1,814405652;-2,434522124;-1,4389324;0,091005515;1,028182336;-3,372808701;2,501883673;0,146772747;0,032605447;-0,199174676;-0,07847863;-0,801605095;-0,040503279;-0,745521608;0,143204772;0,763841502;-0,08391464;-1,220202713;0,713141983;-1,218583455;0,505071163;1,250104912;-0,783462366;0,279175973;-0,851303073;0,170433992;-1,651264142;-0,540654835;-1,266304129;-0,273839614;-0,139489834;-1,050015244;0,649995912;-0,801486005;1,357022247;-0,306074431;-1,203208887;-0,433678978;-0,267830339;0,640225255;1,058305676;0,125238031;-0,090831381;0,125181551;-1,212896123;-0,373037625;-0,494264103;-0,346694479;1,183992288;-0,467701053;-0,356441274;-0,352570097;0,630606203;-0,149375675;-1,197323281;-0,379053121;-0,811716902;-0,805361238;-0,995578641;-0,920676997;0,604934788;0,561742102;-0,939464607;0,059584462;0,440207335;-0,028292465;-0,112986355;-0,942640599;0,882795053;-0,605698655;0,206434574;-1,806339578;-0,717663802;8.602059991327963
-1,30627242;5,395787927;-1,414521369;2,513715965;-3,829457806;2,611532765;2,035334876;-3,611834852;-2,331263365;2,228766771;-1,653022742;-3,569379141;3,958549155;-0,276106372;-1,564697942;-0,690915135;-1,420629183;-0,365348225;-0,378199779;2,016979828;1,246339935;0,520723738;-0,261636194;-0,081633248;-0,070101011;0,073146667;0,441183468;1,107377743;0,871630042;1,121293403;-1,394483855;-0,174262678;-1,596741218;0,569466516;-0,483334857;-0,456700457;-0,733532229;1,800328126;0,230557831;0,061732389;-1,31518878;-0,443974325;0,54243994;0,450872503;0,314415473;0,552531596;0,377177746;0,128194615;0,235069193;-0,594512569;0,36874735;0,15299393;-0,912344254;-0,016795209;-0,062729684;-0,125690091;-0,054420419;0,41274641;-0,316404361;-0,173030787;0,09151361;-0,586340658;-0,546998646;0,452505449;0,329049834;0,330494559;0,090853688;0,206831408;-0,869111084;-0,293770817;-0,49862105;-0,951883769;0,54724542;-0,790765941;0,857678542;-0,206372966;0,573653171;8.698970004336019
-4,541682966;4,685099329;5,66620741;1,559281375;-4,172415499;2,796056904;-0,670831151;0,741797455;-1,26712248;-2,143309128;2,083777387;-1,27809999;-3,267257737;1,700129682;3,011787071;-0,809010659;-0,242395875;0,283037226;-0,888426442;-2,628895421;0,249200286;2,099302572;-0,657504633;2,20071731;-1,718847316;-0,829898024;-1,864082785;0,001460503;-3,869612346;0,090004259;1,402271368;0,170989097;1,048309;0,551324324;1,112624958;0,648473752;-1,225456469;-0,223689789;0,668988744;0,328149132;2,005530844;-0,281626529;1,631739773;-0,613372425;-0,783425194;-1,873302998;-0,340715146;0,1391909;-0,723331308;1,402275612;0,899239252;-1,250152643;0,611430289;1,287146742;-0,291547989;-0,515868114;0,155575324;-1,365738588;0,130587492;0,491773294;2,013206856;0,403700039;-0,853912877;-0,807024234;-0,046789198;-1,460044412;1,003178094;-0,413069055;0,326775716;-0,155407279;-0,25665669;1,172842194;-0,013608152;1,168541872;0,253389083;1,380432528;-0,161983367;4.301029995663981
-5,082814858;-0,892033486;2,447189726;-0,77942103;-1,397859658;-3,480107545;0,282209614;3,572829413;0,212236951;1,777709341;-2,54452058;1,493280164;4,530659165;2,924245088;3,659329702;0,119338445;-0,1475314;-5,088780968;1,191915063;-0,180357588;1,644914628;1,930578754;2,10942446;8,044872671;-1,126292375;-6,517605671;0,645786799;3,294405278;0,021041814;0,030235491;2,717901496;-3,333596901;-1,5732977;-3,773529141;-0,970064323;1,041521909;-0,004760297;0,030110367;-0,489650912;0,288732211;-0,263521536;0,496759891;-1,750065997;-2,11002179;0,167747762;0,213837585;2,42466664;-1,097443446;-1,576452234;-1,441584055;-0,090139662;0,291800223;0,2569322;0,13486351;1,72823763;0,074891789;0,474506359;-3,00415327;1,419565557;1,274809209;1,648679007;-2,362329507;0,657002563;-0,490948523;-0,536830413;-1,957399332;0,302339715;0,831409998;-1,793883816;0,609432575;2,501963498;2,648920514;-1,193802425;-0,051783332;-1,040987101;1,222849067;3,123180117;4.24795155218056
-4,195234069;-2,691217514;-1,848814646;-2,372294912;-2,058502439;3,75160002;1,048951087;-2,953740852;0,36922956;1,300566011;-3,169507357;-2,705077123;-0,241060498;-0,249417017;-1,596041679;0,092118281;-1,467102739;0,746704409;-0,573083239;1,679886571;1,7722638;1,155741709;-0,894328412;-0,73380275;1,055377083;0,673193111;2,367273211;-0,6594418;0,676529873;2,573383713;0,636930285;0,726565005;-1,529091345;-0,145991521;-1,090474847;0,025537778;-0,43512498;-0,210742605;1,045090029;-0,566567453;-1,05431448;-1,357239148;0,38239693;-0,265620273;0,341630178;0,235831377;0,531796827;0,606159703;0,101440029;-0,53335559;-0,177058247;0,01069758;-0,572075227;0,467472061;-0,140977024;-0,171593087;-0,452790992;0,414930739;-0,432227242;0,041177988;-0,014390477;0,351508396;0,536573675;0,486250966;0,534061704;-0,381957084;0,272674012;0,436220473;-0,426864311;-0,396090795;-0,386381249;0,296658256;0,343175313;0,303176609;-0,250768942;-0,062372121;0,610574527;7.744727494896692
-1,080294287;-6,371339864;-2,783297575;-1,574831149;2,842643294;-1,124903978;-0,079483611;-1,980757742;-0,363318386;-1,686714688;1,083096833;-2,597331242;-0,565236331;1,004432647;0,358603967;0,236343442;0,676164556;0,656800502;-0,126369104;-1,175898695;-0,298769615;2,532367215;-1,263826388;-1,525489589;1,470607779;0,385125145;0,147384549;-2,030770014;1,297867571;-0,4070931;2,069556096;-0,136466007;0,609056249;0,930517315;-0,094084936;-0,981485813;-1,979823535;-1,770000483;1,06391654;-0,791412432;-1,147469003;-0,979830931;-0,611355604;1,042441458;1,634052582;0,093127195;0,235273343;-0,742544299;-0,674044261;0,582099162;-0,769175882;-0,086521752;3,084988324;0,085434108;-0,16847335;-0,205138243;0,926638208;-1,241189406;1,350212824;-0,468941501;0,111454016;0,964385278;-0,296078949;0,518663599;-0,288935067;-0,227757455;0,26941214;-0,681833193;0,488852963;0,32984078;0,330939916;0,517681175;0,307962178;0,936692834;0,089016277;0,272755504;-0,412532661;5.920818753952375
